# File generated by CMD 2.5 (http://stev.oapd.inaf.it/cmd) on Mon Aug  4 23:51:38 CEST 2014
# PARSEC isochrones, release v1.1
# Basic reference: Bressan et al. (2012), MNRAS, 427, 127
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Loidl et al. (2001, A&A 342, 531)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00100	Y = 0.25000	[M/H] = -1.190	eta_R = 0.200	Age = 	1.0500e+10 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.001000	10.0212	0.84869766	0.8465	1.1938	3.7222	3.0065	1.786	2.744	2.689	1.985	1.551	1.141	0.594	0.144	0.090	3.09172392	3
	0.001000	10.0212	0.84904456	0.8467	1.2454	3.7204	2.9479	1.656	2.642	2.572	1.860	1.423	1.010	0.458	0.003	-0.052	3.09185696	3
	0.001000	10.0212	0.84935874	0.8469	1.2967	3.7186	2.8895	1.528	2.540	2.457	1.736	1.295	0.879	0.322	-0.138	-0.193	3.09197736	3
	0.001000	10.0212	0.84963298	0.8471	1.3456	3.7169	2.8338	1.406	2.444	2.348	1.619	1.174	0.755	0.193	-0.272	-0.328	3.09208250	3
	0.001000	10.0212	0.84988093	0.8472	1.3938	3.7150	2.7782	1.286	2.352	2.241	1.503	1.055	0.632	0.065	-0.405	-0.461	3.09217739	3
	0.001000	10.0212	0.85000002	0.8472	1.4181	3.7140	2.7500	1.225	2.305	2.187	1.445	0.994	0.570	-0.000	-0.472	-0.529	3.09222293	3
	0.001000	10.0212	0.85001630	0.8472	1.4215	3.7139	2.7462	1.216	2.299	2.180	1.437	0.986	0.562	-0.009	-0.481	-0.538	3.09222913	3
	0.001000	10.0212	0.85022968	0.8473	1.4692	3.7121	2.6913	1.097	2.206	2.074	1.322	0.868	0.440	-0.136	-0.613	-0.670	3.09231067	3
	0.001000	10.0212	0.85042262	0.8473	1.5163	3.7101	2.6361	0.979	2.118	1.972	1.210	0.751	0.320	-0.262	-0.745	-0.803	3.09238434	3
	0.001000	10.0212	0.85059351	0.8473	1.5617	3.7082	2.5831	0.866	2.033	1.873	1.101	0.639	0.204	-0.384	-0.871	-0.930	3.09244967	3
	0.001000	10.0212	0.85075384	0.8473	1.6079	3.7062	2.5289	0.750	1.946	1.774	0.991	0.524	0.087	-0.507	-1.000	-1.060	3.09251094	3
	0.001000	10.0212	0.85090154	0.8472	1.6543	3.7041	2.4741	0.634	1.863	1.675	0.881	0.410	-0.032	-0.632	-1.131	-1.191	3.09256744	3
	0.001000	10.0212	0.85103589	0.8471	1.7005	3.7021	2.4198	0.519	1.780	1.576	0.771	0.295	-0.150	-0.756	-1.260	-1.320	3.09261870	3
	0.001000	10.0212	0.85115033	0.8470	1.7429	3.7000	2.3688	0.413	1.707	1.487	0.671	0.190	-0.259	-0.872	-1.380	-1.442	3.09266233	3
	0.001000	10.0212	0.85126215	0.8469	1.7878	3.6978	2.3153	0.300	1.636	1.396	0.567	0.081	-0.372	-0.992	-1.506	-1.569	3.09270501	3
	0.001000	10.0212	0.85136431	0.8467	1.8319	3.6956	2.2623	0.190	1.569	1.307	0.466	-0.025	-0.483	-1.110	-1.631	-1.694	3.09274387	3
	0.001000	10.0212	0.85145944	0.8465	1.8755	3.6934	2.2097	0.081	1.503	1.219	0.366	-0.131	-0.593	-1.227	-1.755	-1.819	3.09278011	3
	0.001000	10.0212	0.85154808	0.8463	1.9180	3.6912	2.1584	-0.025	1.439	1.135	0.269	-0.233	-0.699	-1.342	-1.875	-1.940	3.09281397	3
	0.001000	10.0212	0.85164076	0.8460	1.9605	3.6889	2.1066	-0.131	1.378	1.051	0.172	-0.336	-0.806	-1.456	-1.997	-2.062	3.09284925	3
	0.001000	10.0212	0.85172665	0.8456	1.9828	3.6879	2.0800	-0.187	1.342	1.005	0.120	-0.390	-0.863	-1.516	-2.059	-2.125	3.09288192	3
	0.001000	10.0212	0.85179096	0.8454	1.9642	3.6893	2.1039	-0.141	1.363	1.038	0.161	-0.346	-0.816	-1.465	-2.004	-2.069	3.09290648	3
	0.001000	10.0212	0.85181350	0.8453	1.9539	3.6900	2.1170	-0.115	1.375	1.057	0.184	-0.321	-0.790	-1.436	-1.974	-2.039	3.09291506	3
	0.001000	10.0212	0.85186088	0.8451	1.9848	3.6883	2.0794	-0.192	1.330	0.996	0.113	-0.396	-0.868	-1.520	-2.062	-2.127	3.09293318	3
	0.001000	10.0212	0.85192472	0.8448	2.0267	3.6860	2.0282	-0.297	1.271	0.915	0.018	-0.497	-0.973	-1.633	-2.182	-2.248	3.09295750	3
	0.001000	10.0212	0.85198498	0.8445	2.0678	3.6837	1.9774	-0.400	1.216	0.837	-0.075	-0.596	-1.077	-1.745	-2.300	-2.367	3.09298038	3
	0.001000	10.0212	0.85204148	0.8441	2.1096	3.6814	1.9263	-0.504	1.161	0.757	-0.170	-0.697	-1.182	-1.858	-2.420	-2.488	3.09300184	3
	0.001000	10.0212	0.85209274	0.8437	2.1502	3.6789	1.8757	-0.605	1.112	0.682	-0.261	-0.794	-1.285	-1.969	-2.538	-2.606	3.09302139	3
	0.001000	10.0212	0.85214108	0.8433	2.1914	3.6765	1.8247	-0.709	1.061	0.605	-0.354	-0.894	-1.389	-2.081	-2.657	-2.726	3.09303975	3
	0.001000	10.0212	0.85218430	0.8428	2.2313	3.6740	1.7746	-0.808	1.017	0.534	-0.441	-0.988	-1.489	-2.189	-2.773	-2.843	3.09305620	3
	0.001000	10.0212	0.85222441	0.8423	2.2713	3.6716	1.7247	-0.908	0.974	0.463	-0.528	-1.081	-1.587	-2.297	-2.888	-2.959	3.09307146	3
	0.001000	10.0212	0.85226053	0.8418	2.3100	3.6691	1.6756	-1.005	0.936	0.396	-0.610	-1.170	-1.682	-2.401	-3.001	-3.073	3.09308529	3
	0.001000	10.0212	0.85229564	0.8412	2.3503	3.6666	1.6250	-1.106	0.895	0.325	-0.697	-1.264	-1.782	-2.510	-3.118	-3.191	3.09309864	3
	0.001000	10.0212	0.85233396	0.8404	2.3979	3.6634	1.5642	-1.225	0.853	0.246	-0.797	-1.374	-1.898	-2.639	-3.258	-3.332	3.09311318	3
	0.001000	10.0212	0.85236943	0.8395	2.4459	3.6602	1.5030	-1.345	0.810	0.165	-0.899	-1.484	-2.016	-2.768	-3.398	-3.474	3.09312654	3
	0.001000	10.0212	0.85240227	0.8385	2.4942	3.6570	1.4415	-1.465	0.773	0.086	-1.001	-1.596	-2.135	-2.899	-3.540	-3.616	3.09313917	3
	0.001000	10.0212	0.85243100	0.8374	2.5399	3.6538	1.3821	-1.580	0.746	0.016	-1.095	-1.700	-2.247	-3.024	-3.675	-3.753	3.09315014	3
	0.001000	10.0212	0.85245836	0.8362	2.5870	3.6505	1.3214	-1.697	0.716	-0.057	-1.193	-1.808	-2.363	-3.152	-3.814	-3.893	3.09316039	3
	0.001000	10.0212	0.85248357	0.8349	2.6338	3.6473	1.2609	-1.815	0.691	-0.127	-1.285	-1.912	-2.476	-3.278	-3.951	-4.032	3.09317017	3
	0.001000	10.0212	0.85250604	0.8335	2.6791	3.6439	1.2016	-1.928	0.674	-0.190	-1.373	-2.011	-2.583	-3.399	-4.085	-4.168	3.09317851	3
	0.001000	10.0212	0.85252708	0.8319	2.7247	3.6407	1.1420	-2.042	0.656	-0.255	-1.461	-2.111	-2.692	-3.522	-4.220	-4.304	3.09318662	3
	0.001000	10.0212	0.85254675	0.8301	2.7708	3.6374	1.0817	-2.157	0.639	-0.320	-1.550	-2.212	-2.801	-3.646	-4.356	-4.442	3.09319401	3
	0.001000	10.0212	0.85256392	0.8283	2.8142	3.6340	1.0239	-2.266	0.631	-0.377	-1.632	-2.305	-2.904	-3.763	-4.486	-4.574	3.09320068	3
	0.001000	10.0212	0.85258043	0.8262	2.8588	3.6306	0.9649	-2.377	0.625	-0.434	-1.716	-2.401	-3.010	-3.883	-4.618	-4.707	3.09320688	3
	0.001000	10.0212	0.85259587	0.8239	2.9038	3.6273	0.9054	-2.489	0.622	-0.490	-1.800	-2.499	-3.117	-4.004	-4.751	-4.843	3.09321284	3
	0.001000	10.0212	0.85260952	0.8215	2.9463	3.6239	0.8477	-2.596	0.632	-0.536	-1.875	-2.588	-3.216	-4.119	-4.878	-4.972	3.09321785	3
	0.001000	10.0212	0.85262263	0.8187	2.9901	3.6205	0.7891	-2.705	0.643	-0.581	-1.949	-2.678	-3.317	-4.235	-5.007	-5.103	3.09322286	3
	0.001000	10.0212	0.85263497	0.8156	3.0339	3.6171	0.7302	-2.815	0.656	-0.625	-2.023	-2.767	-3.418	-4.352	-5.137	-5.235	3.09322762	3
	0.001000	10.0212	0.85264605	0.8123	3.0759	3.6137	0.6726	-2.920	0.676	-0.663	-2.091	-2.852	-3.514	-4.464	-5.262	-5.363	3.09323192	3
	0.001000	10.0212	0.85265672	0.8086	3.1192	3.6103	0.6139	-3.028	0.693	-0.705	-2.163	-2.939	-3.613	-4.580	-5.390	-5.494	3.09323597	3
	0.001000	10.0212	0.85266691	0.8043	3.1632	3.6070	0.5542	-3.138	0.711	-0.747	-2.236	-3.029	-3.714	-4.696	-5.520	-5.626	3.09323978	3
	0.001000	10.0212	0.85267621	0.7997	3.2055	3.6035	0.4955	-3.244	0.735	-0.784	-2.304	-3.113	-3.810	-4.809	-5.646	-5.755	3.09324336	3
	0.001000	10.0212	0.85268521	0.7945	3.2492	3.6002	0.4355	-3.353	0.762	-0.819	-2.374	-3.201	-3.910	-4.926	-5.775	-5.886	3.09324670	3
	0.001000	10.0212	0.85269356	0.7886	3.2916	3.5968	0.3765	-3.459	0.784	-0.844	-2.429	-3.277	-4.003	-5.039	-5.899	-6.013	3.09324980	3
	0.001000	10.0212	0.85270041	0.7831	3.3245	3.5941	0.3299	-3.541	0.803	-0.862	-2.470	-3.336	-4.074	-5.127	-5.995	-6.113	3.09325242	4
	0.001000	10.0212	0.85270041	0.7831	1.7502	3.7393	2.4847	0.395	1.198	1.163	0.547	0.149	-0.229	-0.728	-1.134	-1.179	3.09325242	4
	0.001000	10.0212	0.85276830	0.7830	1.7675	3.7377	2.4610	0.351	1.172	1.130	0.507	0.106	-0.276	-0.778	-1.188	-1.234	3.09327817	4
	0.001000	10.0212	0.85283673	0.7830	1.7702	3.7375	2.4577	0.344	1.167	1.124	0.500	0.099	-0.283	-0.786	-1.196	-1.242	3.09330440	4
	0.001000	10.0212	0.85290664	0.7829	1.7719	3.7377	2.4565	0.340	1.161	1.119	0.496	0.095	-0.287	-0.789	-1.199	-1.245	3.09333086	4
	0.001000	10.0212	0.85297579	0.7829	1.7725	3.7381	2.4574	0.339	1.156	1.115	0.494	0.093	-0.288	-0.789	-1.198	-1.244	3.09335709	4
	0.001000	10.0212	0.85304052	0.7828	1.7723	3.7386	2.4597	0.339	1.151	1.111	0.493	0.094	-0.286	-0.786	-1.194	-1.240	3.09338164	4
	0.001000	10.0212	0.85310501	0.7827	1.7716	3.7392	2.4629	0.341	1.146	1.108	0.493	0.095	-0.284	-0.782	-1.188	-1.233	3.09340620	4
	0.001000	10.0212	0.85316914	0.7827	1.7707	3.7400	2.4667	0.343	1.141	1.106	0.494	0.098	-0.280	-0.776	-1.181	-1.226	3.09343052	4
	0.001000	10.0212	0.85323292	0.7826	1.7697	3.7407	2.4706	0.346	1.136	1.103	0.495	0.100	-0.276	-0.771	-1.173	-1.218	3.09345484	4
	0.001000	10.0212	0.85330093	0.7826	1.7686	3.7414	2.4746	0.348	1.131	1.101	0.496	0.102	-0.272	-0.765	-1.166	-1.210	3.09348059	4
	0.001000	10.0212	0.85336828	0.7825	1.7677	3.7421	2.4783	0.351	1.126	1.098	0.496	0.105	-0.269	-0.760	-1.158	-1.203	3.09350610	4
	0.001000	10.0212	0.85343480	0.7825	1.7669	3.7428	2.4817	0.353	1.121	1.095	0.497	0.107	-0.266	-0.755	-1.152	-1.196	3.09353137	4
	0.001000	10.0212	0.85349840	0.7824	1.7662	3.7434	2.4848	0.354	1.116	1.093	0.498	0.108	-0.263	-0.750	-1.146	-1.190	3.09355545	4
	0.001000	10.0212	0.85356253	0.7824	1.7658	3.7439	2.4873	0.356	1.112	1.091	0.498	0.109	-0.261	-0.747	-1.141	-1.185	3.09357977	4
	0.001000	10.0212	0.85360003	0.7823	1.7656	3.7442	2.4885	0.356	1.110	1.089	0.497	0.110	-0.260	-0.745	-1.139	-1.183	3.09359407	4
	0.001000	10.0212	0.85362667	0.7823	1.7656	3.7443	2.4892	0.356	1.108	1.088	0.497	0.110	-0.260	-0.744	-1.138	-1.181	3.09360409	4
	0.001000	10.0212	0.85369086	0.7823	1.7655	3.7447	2.4906	0.356	1.105	1.086	0.496	0.110	-0.259	-0.743	-1.136	-1.179	3.09362841	4
	0.001000	10.0212	0.85375482	0.7822	1.7658	3.7449	2.4914	0.356	1.102	1.083	0.495	0.109	-0.260	-0.742	-1.134	-1.177	3.09365273	4
	0.001000	10.0212	0.85381871	0.7822	1.7663	3.7451	2.4913	0.354	1.099	1.081	0.494	0.108	-0.261	-0.743	-1.135	-1.178	3.09367681	4
	0.001000	10.0212	0.85388672	0.7821	1.7673	3.7451	2.4904	0.352	1.097	1.079	0.491	0.105	-0.263	-0.745	-1.137	-1.180	3.09370279	4
